MFI_ID	BIC	HOST	NAME	BOX	ADDRESS	POSTAL	CITY	CATEGORY	DOMICILE	HEAD_NAME	HEAD_ID	RESERVE	EXEMPT
FR41249	BOTKFRCCXXX	FR	The bank of Tokyo - Mitsubishi UFJ Ltd	0	IMMEUBLE LE CENTORIAL 18 RUE DU QUATRE SEPTEMBRE	75080	PARIS CEDEX 2	Credit Institution	JP	The Bank of Tokyo-Mitsubishi UFJ, Ltd.	JP0ECBM00049	Yes	No
FR18739	ABNAFRPPXXX	FR	The royal bank of Scotland plc	0	94 BOULEVARD HAUSSMANN	75008	PARIS	Credit Institution	GB	The Royal Bank of Scotland plc	GB2600	Yes	No
FR13878		FR	Toyota kreditbank GmbH - Toyota France financement	0	36 BOULEVARD DE LA REPUBLIQUE	92420	VAUCRESSON	Credit Institution	DE	TOYOTA Kreditbank GmbH	DE04046	Yes	No
FR15333		FR	Toyota material handling Europe rental AB	0	0 4 avenue de l'Europe Parc Gustave Eiffel	77600	BUSSY ST GEORGE	Credit Institution	SE	Toyota Material Handling Europe Rental AB	SE41517	Yes	No
FR43849		FR	Tunisian foreign bank	0	19 RUE DES PYRAMIDES	75001	PARIS 01	Credit Institution				Yes	No
FR30758	UBSWFRPPXXX	FR	UBS (France) S.A.	0	69 BOULEVARD HAUSSMANN	75008	PARIS 08	Credit Institution				Yes	No
FR15928		FR	UBS limited	0	0 69 boulevard Haussmann	75008	PARIS 08	Credit Institution	GB	UBS Limited	GB2679	Yes	No
FR16648		FR	UNION BANCAIRE PRIVEE, UBP SA	0	11 bld des Moulins (MONTE CARLO)	98000	MONACO	Credit Institution				Yes	No
FR11999	UBSWMCMXXXX	FR	Ubs (monaco) s.a.	BP 189	2 avenue de Grande Bretagne	98007	MONACO CEDEX	Credit Institution				Yes	No
FR13528	UNCRFRPPXXX	FR	Unicredit SpA	0	117 AVENUE DES CHAMPS ELYSEES	75008	PARIS 08	Credit Institution	IT	UNICREDIT, SOCIETA' PER AZIONI	IT0000102484824	Yes	No
FR11998		FR	Unicredit bank AG	0	0 117 avenue des Champs Elysées	75008	PARIS 08	Credit Institution	DE	UniCredit Bank AG	DE00008	Yes	No
FR18280		FR	Unifergie - Union pour le financement des économies d'énergie	0	12 PLACE DES ETATS-UNIS	92548	MONTROUGE CEDEX	Credit Institution				Yes	No
FR43899	UBAFFRPPXXX	FR	Union de banques arabes et françaises - U.B.A.F.	0	190 AVENUE CHARLES DE GAULLE	92523	NEUILLY CEDEX	Credit Institution				Yes	No
FR19570	UFIFFRP1XXX	FR	Union financière de France banque	0	32 AVENUE D'IÉNA	75783	PARIS CEDEX 16	Credit Institution				Yes	No
FR40238		FR	VTB Bank (France) S.A.	0	79-81 BOULEVARD HAUSSMANN	75382	PARIS CEDEX 08	Credit Institution				Yes	No
FR15128	VOWAFR21XXX	FR	Volkswagen bank GmbH	0	Paris Nord 22 avenue des Nations Paris Nor Parc d'affaires Silic,Bat.Rostan	93420	VILLEPINTE	Credit Institution	DE	Volkswagen Bank Gesellschaft mit beschränkter Haftung	DE03402	Yes	No
FR14633		FR	Western union international bank GmbH	0	5-6 PLACE DE L'IRIS	92095	LA DEFENSE Cedex	Credit Institution	AT	Western Union International Bank GmbH	AT19880	Yes	No
FR0011521814		FR	A PLUS SECURITE	0	0	0	0	Money Market Fund				No	No
FR0000298457		FR	ABSOLU VEGA		148, BOULEVARD HAUSSMANN	75008	PARIS	Money Market Fund				No	No
FR0007043187		FR	ALLIANZ EURIBOR	0	0	0	0	Money Market Fund				No	No
FR0000945461		FR	ALLIANZ MONETAIRE		87, RUE DE RICHELIEU ALLIANZ	75002	PARIS	Money Market Fund				No	No
FR0007084215		FR	ALLIANZ SECURICASH SRI	0	0	0	0	Money Market Fund				No	No
FR0000295040		FR	ALLIANZ SECURITE		87, RUE DE RICHELIEU AGF	75002	PARIS	Money Market Fund				No	No
FR0007079017		FR	ALM MONETAIRE COURT TERME	0	0	0	0	Money Market Fund				No	No
FR0007082458		FR	ALM MONETAIRE EURO ISR	0	0	0	0	Money Market Fund				No	No
FR0011088657		FR	AMUNDI 3 - 6 M		0	0	0	Money Market Fund				No	No
FR0007038138		FR	AMUNDI 3 M		0	0	0	Money Market Fund				No	No
FR0010251660		FR	AMUNDI CASH CORPORATE	0	0	0	0	Money Market Fund				No	No
FR0012829372		FR	AMUNDI CASH FLOW 13 AOUT 2015					Money Market Fund				No	No
FR0007435920		FR	AMUNDI CASH INSTITUTIONS SRI		0	0	0	Money Market Fund				No	No
FR0000983751		FR	AMUNDI TRESO COURT TERME	0	0	0	0	Money Market Fund				No	No
FR0007451604		FR	AMUNDI TRESO DOLLAR		0	0	0	Money Market Fund				No	No
FR0007493549		FR	AMUNDI TRESO ETAT		0	0	0	Money Market Fund				No	No
FR0007070412		FR	AMUNDI TRESO JOUR		0	0	0	Money Market Fund				No	No
FR0012534840		FR	APICIL TRESORERIE		0	0	0	Money Market Fund				No	No
FR0007471008		FR	ASSUR MONETAIRE		0	0	0	Money Market Fund				No	No
FR0010673426		FR	ASTORG CASH	0	0	0	0	Money Market Fund				No	No
FR0000993834		FR	ASTORG CTT	0	0	0	0	Money Market Fund				No	No
FR0011415306		FR	ASTORG MONETAIRE	0	0	0	0	Money Market Fund				No	No
FR0010680512		FR	ASTORG PENSION	0	0	0	0	Money Market Fund				No	No
FR0012769412		FR	ASTORG REPO INVEST					Money Market Fund				No	No
FR0010209312		FR	ATLANTIQUE TRESORERIE	0	0	0	0	Money Market Fund				No	No
FR0010599399		FR	AUREUS		0	0	0	Money Market Fund				No	No
FR0000985558		FR	AVIVA INVESTORS MONETAIRE		0	0	0	Money Market Fund				No	No
FR0007437546		FR	AVIVA MONETAIRE ISR		0	0	0	Money Market Fund				No	No
FR0000288946		FR	AXA COURT TERME		COUER DEFENSE TOUR B LA DEFENSE 4 100 ESPLANADE DU GENERAL DE GAULLE	92932	PARIS LA DEFENSE CEDEX	Money Market Fund				No	No
FR0000436453		FR	AXA COURT TERME DOLLAR		0	0	0	Money Market Fund				No	No
FR0000978371		FR	AXA IM EURO LIQUIDITY		0	0	0	Money Market Fund				No	No
FR0000447823		FR	AXA TRESOR COURT TERME		0	0	0	Money Market Fund				No	No
FR0009847948		FR	AZUR SECURITE		0	0	0	Money Market Fund				No	No
FR0010273144		FR	BACH MONETAIRE		0	0	0	Money Market Fund				No	No
FR0007462726		FR	BAMI TRESORERIE	0	0	0	0	Money Market Fund				No	No
FR0000944530		FR	BFT MONETAIRE		11, AVENUE D'IENA	75116	PARIS	Money Market Fund				No	No
FR0010891697		FR	BFT STATERE		0	0	0	Money Market Fund				No	No
FR0007496047		FR	BNP PARIBAS CASH INVEST	0	0	0	0	Money Market Fund				No	No
FR0011046085		FR	BNP PARIBAS DEPOSIT		0	0	0	Money Market Fund				No	No
FR0011362102		FR	BNP PARIBAS DEPOSIT USD		0	0	0	Money Market Fund				No	No
FR0010209916		FR	BNP PARIBAS INVEST 3 MOIS		0	0	0	Money Market Fund				No	No
FR0007009808		FR	BNP PARIBAS MOIS ISR	0	0	0	0	Money Market Fund				No	No
FR0000299620		FR	BNP PARIBAS MONE ETAT		1, BOULEVARD HAUSSMANN	75009	PARIS	Money Market Fund				No	No
FR0007031877		FR	BNP PARIBAS MONETAIRE ASSURANCE		0	0	0	Money Market Fund				No	No
FR0000287716		FR	BNP PARIBAS MONEY 3M		1, BOULEVARD HAUSSMANN	75009	PARIS	Money Market Fund				No	No
FR0010116343		FR	BNP PARIBAS TRESORERIE		0	0	0	Money Market Fund				No	No
FR0010125880		FR	BNP PARIBAS TRESORERIE 3 MOIS		0	0	0	Money Market Fund				No	No
FR0007456165		FR	BP EURO CASH		0	0	0	Money Market Fund				No	No
FR0007058870		FR	BPAM C CASH		0	0	0	Money Market Fund				No	No
FR0007454400		FR	BRONGNIART MONETAIRE		0	0	0	Money Market Fund				No	No
FR0000293698		FR	BTP TRESORERIE		48, RUE NOTRE DAME DES VICTOIRES C/O ECOFI INVESTISSEMENTS	75002	PARIS	Money Market Fund				No	No
FR0010069740		FR	CANDRIAM LOCALYS EURO COURT TERME	0	0	0	0	Money Market Fund				No	No
FR0010604827		FR	CANDRIAM MONETAIRE	0	0	0	0	Money Market Fund				No	No
FR0000019135		FR	CANDRIAM TREASURY MANAGEMENT	0	WASHINGTON PLAZA 40,RUE WASHINGTON	75408	PARIS CEDEX 08	Money Market Fund				No	No
FR0010000271		FR	CAPITAL SECURITE		0	0	0	Money Market Fund				No	No
FR0007452412		FR	CAPITALISATION MONETAIRE	0	0	0	0	Money Market Fund				No	No
FR0000439614		FR	CAPITOP MONETAIRE		0	0	0	Money Market Fund				No	No
FR0010669176		FR	CARAC MONETAIRE		0	0	0	Money Market Fund				No	No
FR0000294738		FR	CARDIF TRESORERIE	0	1, BOULEVARD HAUSSMANN	75009	PARIS	Money Market Fund				No	No
FR0000435638		FR	CARMIGNAC COURT TERME		0	0	0	Money Market Fund				No	No
FR0010609123		FR	CCRS 2 MONETAIRE	0	0	0	0	Money Market Fund				No	No
FR0000401051		FR	CD EURO MONETAIRE	0	0	0	0	Money Market Fund				No	No
FR0009331869		FR	CFM COURT TERME EURO		0	0	0	Money Market Fund				No	No
FR0010688283		FR	CHALLENGER CORPORATE		0	0	0	Money Market Fund				No	No
FR0011052885		FR	CHAPTAL MONETAIRE		0	0	0	Money Market Fund				No	No
FR0007066808		FR	CIC OPTIM M		0	0	0	Money Market Fund				No	No
FR0007066790		FR	CIC OPTIM S		0	0	0	Money Market Fund				No	No
FR0007066774		FR	CIC OPTIM T		0	0	0	Money Market Fund				No	No
FR0010722314		FR	CLUB MONETAIRE ISR	0	0	0	0	Money Market Fund				No	No
FR0010359349		FR	CM-CIC CASH		0	0	0	Money Market Fund				No	No
FR0007481858		FR	CM-CIC FRANCE EMPLOI		0	0	0	Money Market Fund				No	No
FR0010004127		FR	CM-CIC GESTION 365		0	0	0	Money Market Fund				No	No
FR0010359372		FR	CM-CIC JOUR		0	0	0	Money Market Fund				No	No
FR0010291567		FR	CM-CIC MONE ISR	0	0	0	0	Money Market Fund				No	No
FR0000990947		FR	CM-CIC MONETAIRE		0	0	0	Money Market Fund				No	No
FR0007390414		FR	CM-CIC MONETAIRE J		0	0	0	Money Market Fund				No	No
FR0000009946		FR	CM-CIC TRESORERIE AAAM		6 RUE DE PROVENCE CIC PARIS	75009	PARIS	Money Market Fund				No	No
FR0000281099		FR	CNP ASSUR-MONET		IMMEUBLE GRAND SEINE - 21 QUAI D'AUSTERLITZ	75634	PARIS CEDEX 13	Money Market Fund				No	No
FR0011964725		FR	COMPARTIMENT ALLIANZ EPARGNE MONETAIRE ISR		3, BOULEVARD DES ITALIENS	75002	PARIS	Money Market Fund				No	No
FR0011963149		FR	COMPARTIMENT ALLIANZ PEE MONETAIRE ISR		3 BOULEVARD DES ITALIENS	75002	PARIS	Money Market Fund				No	No
FR0010959932		FR	CONSORTIUM SERENITE		0	0	0	Money Market Fund				No	No
FR0007452339		FR	COPERNIC SECURITE		0	0	0	Money Market Fund				No	No
FR0000931420		FR	COVEA SECURITE	0	12 RUE BOISSY D'ANGLAS	75008	PARIS	Money Market Fund				No	No
FR0000291239		FR	CPR CASH		90, BOULEVARD PASTEUR - CS 61595	75730	PARIS CEDEX 15	Money Market Fund				No	No
FR0010706879		FR	CPR MONE CARRY		0	0	0	Money Market Fund				No	No
FR0010436980		FR	CPR MONETAIRE SR		0	0	0	Money Market Fund				No	No
FR0011409804		FR	CREDIT COOPERATIF INSTITUTIONNELS	0	0	0	0	Money Market Fund				No	No
FR0010132209		FR	CREDIT COOPERATIF MONNAIE ASSOCIATIONS	0	0	0	0	Money Market Fund				No	No
FR0011285477		FR	CREDIT MUTUEL EURO MONEY MARKET CASH	0	0	0	0	Money Market Fund				No	No
FR0011285493		FR	CREDIT MUTUEL EURO SHORT TERM MONEY MARKET		0	0	0	Money Market Fund				No	No
FR0007001938		FR	CREDIT MUTUEL INSTITUTIONNELS VALORMONETAIRE		0	0	0	Money Market Fund				No	No
FR0010774976		FR	CYAN		0	0	0	Money Market Fund				No	No
FR0012260594		FR	DARIUS MONEY MARKET FUND		0	0	0	Money Market Fund				No	No
FR0010925636		FR	DUCAT		0	0	0	Money Market Fund				No	No
FR0010554683		FR	ECOFI MONETAIRE COURT TERME	0	0	0	0	Money Market Fund				No	No
FR0010057083		FR	ECUREUIL EXPANSION		0	0	0	Money Market Fund				No	No
FR0010177352		FR	ECUREUIL MONE 3 MOIS		0	0	0	Money Market Fund				No	No
FR0010091140		FR	ECUREUIL MONETAIRE		0	0	0	Money Market Fund				No	No
FR0007062435		FR	ECUREUIL TRESO PLUS		0	0	0	Money Market Fund				No	No
FR0010057059		FR	ECUREUIL TRESORERIE		0	0	0	Money Market Fund				No	No
FR0007418769		FR	EDMOND DE ROTHSCHILD MONECOURT	0	0	0	0	Money Market Fund				No	No
FR0000097883		FR	EFI PERFORMANCE		48 RUE NOTRE DAME DES VICTOIRES C/O ECOFI INVESTISSEMENTS	75002	PARIS	Money Market Fund				No	No
FR0010653618		FR	EGAMO MULTI MONETAIRE		33 AVENUE DU MAINE BP 149	75755	PARIS  CEDEX 15	Money Market Fund				No	No
FR0000294118		FR	ELITE 1818 SECURITE		50 AVENUE MONTAIGNE	75008	PARIS	Money Market Fund				No	No
FR0010109611		FR	ELLIPSIS MONETARY FUND	0	0	0	0	Money Market Fund				No	No
FR0007439781		FR	EPARGNE BRIO QUOTIDIEN		0	0	0	Money Market Fund				No	No
FR0000098550		FR	EPARGNE ETHIQUE MONETAIRE		48 RUE NOTRE DAME DES VICTOIRES	75002	PARIS	Money Market Fund				No	No
FR0000430969		FR	EPARGNE LIBRE CARREFOUR		0	0	0	Money Market Fund				No	No
FR0000004772		FR	ETOILE JOUR	0	59, BD HAUSSMANN	75008	PARIS	Money Market Fund				No	No
FR0010112102		FR	ETOILE TRESORERIE	0	0	0	0	Money Market Fund				No	No
FR0010161349		FR	EUROCASH		0	0	0	Money Market Fund				No	No
FR0010761106		FR	EUROSTOXX SERENITE 2009 RESERVE		0	0	0	Money Market Fund				No	No
FR0007045711		FR	FCP INVESTSECURITE COURT TERME		0	0	0	Money Market Fund				No	No
FR0011336668		FR	FCP OPERA TRESORERIE	0	0	0	0	Money Market Fund				No	No
FR0000447658		FR	FEDERAL MONETAIRE		0	0	0	Money Market Fund				No	No
FR0011023605		FR	FEDERAL PARTENAIRE EURIBOR		0	0	0	Money Market Fund				No	No
FR0007074919		FR	FEDERAL SUPPORT COURT TERME		0	0	0	Money Market Fund				No	No
FR0007045109		FR	FEDERAL SUPPORT MONETAIRE		0	0	0	Money Market Fund				No	No
FR0011347145		FR	FEDERAL SUPPORT TRESORERIE ISR		0	0	0	Money Market Fund				No	No
FR0007029681		FR	FEDERIS ISR TRESORERIE	0	0	0	0	Money Market Fund				No	No
FR0007391255		FR	FGF EURO MONETAIRE	0	0	0	0	Money Market Fund				No	No
FR0010044271		FR	FRANCE INVESTISSEMENT MONETAIRE		0	0	0	Money Market Fund				No	No
FR0007004254		FR	FRANCE PLACEMENT MONETAIRE		0	0	0	Money Market Fund				No	No
FR0010821504		FR	FRUCTI EURIBOR 3 MOIS	0	0	0	0	Money Market Fund				No	No
FR0010040113		FR	FRUCTI TRESORERIE		0	0	0	Money Market Fund				No	No
FR0000437865		FR	FRUCTIFONDS MONETAIRE		0	0	0	Money Market Fund				No	No
FR0010504878		FR	FUZEOR MONETAIRE		0	0	0	Money Market Fund				No	No
FR0000097149		FR	GAN COURT TERME	0	25 RUE DE LA VILLE L'EVEQUE GROUPAMA ASSET MANAGEMENT	75008	PARIS	Money Market Fund				No	No
FR0007041090		FR	GEMAST MONETAIRE		0	0	0	Money Market Fund				No	No
FR0000289977		FR	GENERALI TRESORERIE		7, BOULEVARD HAUSSMANN	75009	PARIS	Money Market Fund				No	No
FR0010433177		FR	GERER MONETAIRE		0	0	0	Money Market Fund				No	No
FR0000424152		FR	GESTION TRESORERIE		0	0	0	Money Market Fund				No	No
FR0007418694		FR	GESTIVAL		0	0	0	Money Market Fund				No	No
FR0011225044		FR	GRANDE ARMEE		0	0	0	Money Market Fund				No	No
FR0000290728		FR	GROUPAMA COURT TERME	0	25, RUE DE LA VILLE L'EVEQUE BANQUE FINANCIERE GROUPAMA	75008	PARIS	Money Market Fund				No	No
FR0007018874		FR	GROUPAMA ENTREPRISES	0	0	0	0	Money Market Fund				No	No
FR0010582452		FR	GROUPAMA EONIA	0	0	0	0	Money Market Fund				No	No
FR0000991663		FR	GROUPAMA MONETAIRE	0	0	0	0	Money Market Fund				No	No
FR0000989626		FR	GROUPAMA TRESORERIE	0	0	0	0	Money Market Fund				No	No
FR0010089383		FR	HALEVY M13		0	0	0	Money Market Fund				No	No
FR0007081278		FR	HGA MONETAIRE ISR		0	0	0	Money Market Fund				No	No
FR0010788950		FR	HOLOGRAM RESERVE	0	0	0	0	Money Market Fund				No	No
FR0010094821		FR	HOTTINGUER MONETAIRE EURO		63 RUE DE LA VICTOIRE	75009	PARIS	Money Market Fund				No	No
FR0007465810		FR	HSBC EUROMONETAIRE		0	0	0	Money Market Fund				No	No
FR0007486634		FR	HSBC MONETAIRE		0	0	0	Money Market Fund				No	No
FR0007015706		FR	HSBC MONETAIRE ETAT		0	0	0	Money Market Fund				No	No
FR0007487129		FR	HSBC MONETAIRE PATRIMOINE		0	0	0	Money Market Fund				No	No
FR0000971277		FR	HSBC MONEY	0	0	0	0	Money Market Fund				No	No
FR0000984064		FR	HSBC TRESORERIE EURO	0	0	0	0	Money Market Fund				No	No
FR0010408781		FR	HUGAU MONETERME	0	0	0	0	Money Market Fund				No	No
FR0010161281		FR	INDOSUEZ EURIBOR		0	0	0	Money Market Fund				No	No
FR0007484399		FR	INVEST MONETAIRE		0	0	0	Money Market Fund				No	No
FR0007449327		FR	INVEST MONETAIRE 2	0	0	0	0	Money Market Fund				No	No
FR0007020094		FR	INVEST MONETAIRE 3		0	0	0	Money Market Fund				No	No
FR0011501659		FR	INVEST MONETAIRE 4	0	0	0	0	Money Market Fund				No	No
FR0007460795		FR	INVEST PREMIERE	0	0	0	0	Money Market Fund				No	No
FR0011363415		FR	JPM MONETAIRE		0	0	0	Money Market Fund				No	No
FR0010278218		FR	KBL RICHELIEU MONETAIRE		0	0	0	Money Market Fund				No	No
FR0000991390		FR	LA FRANCAISE TRESORERIE		0	0	0	Money Market Fund				No	No
FR0000984577		FR	LA FRANCAISE TRESORERIE ACTIV					Money Market Fund				No	No
FR0010748848		FR	LA FRANCAISE TRESORERIE COURT TERME	0	0	0	0	Money Market Fund				No	No
FR0012154797		FR	LA FRANCAISE TRESORERIE PARTAGE		0	0	0	Money Market Fund				No	No
FR0010805135		FR	LBPAM EONIA 3-6 MOIS		0	0	0	Money Market Fund				No	No
FR0010750984		FR	LBPAM EONIA 6-12 MOIS		0	0	0	Money Market Fund				No	No
FR0010016816		FR	LBPAM PREMIERE MONETAIRE		0	0	0	Money Market Fund				No	No
FR0010805788		FR	LBPAM RESPONSABLE TRESO	0	0	0	0	Money Market Fund				No	No
FR0007033154		FR	LBPAM TRESORERIE		0	0	0	Money Market Fund				No	No
FR0011425875		FR	LCL DOUBLE HORIZON 05/13 MONETARISE		0	0	0	Money Market Fund				No	No
FR0010636639		FR	LCL FONDS ECHUS MONETARISES	0	0	0	0	Money Market Fund				No	No
FR0000098402		FR	LCL MONETAIRE		168, RUE DE RIVOLI CREDIT LYONNAIS	75001	PARIS	Money Market Fund				No	No
FR0000018780		FR	LCL MONETAIRE JOUR		168, RUE DE RIVOLI CREDIT LYONNAIS	75001	PARIS	Money Market Fund				No	No
FR0007485743		FR	LCL TRESO 3 MOIS		0	0	0	Money Market Fund				No	No
FR0007474721		FR	MABN FINANCES		0	0	0	Money Market Fund				No	No
FR0010105536		FR	MANSARTIS MONETAIRE	0	0	0	0	Money Market Fund				No	No
FR0007075650		FR	MARTIN MAUREL DOLLARPLUS		0	0	0	Money Market Fund				No	No
FR0007046909		FR	MARTIN MAUREL MONETAIRE		0	0	0	Money Market Fund				No	No
FR0007476734		FR	MEYERBEER TRESORERIE		0	0	0	Money Market Fund				No	No
FR0009780917		FR	MONACO COURT TERME EURO		0	0	0	Money Market Fund				No	No
FR0010000206		FR	MONACO COURT TERME USD		0	0	0	Money Market Fund				No	No
FR0010320325		FR	MONACO MONEY MARKET FUND		44 RUE WASHINGTON	75008	PARIS	Money Market Fund				No	No
FR0000400921		FR	MONE FRANCE		0	0	0	Money Market Fund				No	No
FR0007045547		FR	MONEJOUR	0	0	0	0	Money Market Fund				No	No
FR0010077974		FR	MONETAIRE BIO		0	0	0	Money Market Fund				No	No
FR0010853945		FR	MONEVIE		0	0	0	Money Market Fund				No	No
FR0000299588		FR	MONEXPANSION		18, TERRASSE BELLINI LA DEFENSE 11	92813	PUTEAUX CEDEX	Money Market Fund				No	No
FR0011262674		FR	MUTUAL JOUR		0	0	0	Money Market Fund				No	No
FR0007085345		FR	NATEXIS AUTO JOUR	0	0	0	0	Money Market Fund				No	No
FR0007899091		FR	NATIO-FONDS MONTE-CARLO COURT TERME		0	0	0	Money Market Fund				No	No
FR0010099390		FR	NATIXIS CASH A1P1		0	0	0	Money Market Fund				No	No
FR0007003348		FR	NATIXIS CASH DOLLAR		0	0	0	Money Market Fund				No	No
FR0007084926		FR	NATIXIS CASH EONIA	0	0	0	0	Money Market Fund				No	No
FR0000293714		FR	NATIXIS CASH EURIBOR	0	21, QUAI D'AUSTERLITZ	75634	PARIS CEDEX 13	Money Market Fund				No	No
FR0010157834		FR	NATIXIS CASH PREMIERE	0	0	0	0	Money Market Fund				No	No
FR0010061044		FR	NATIXIS CCI FINANCE		0	0	0	Money Market Fund				No	No
FR0012719540		FR	NATIXIS DEPOSIT		0	0	0	Money Market Fund				No	No
FR0000027864		FR	NATIXIS INSTITUTIONS JOUR		18, QUAI DE LA RAPEE	75012	PARIS	Money Market Fund				No	No
FR0000401069		FR	NATIXIS PERFORMANCE INVESTISSEURS	0	0	0	0	Money Market Fund				No	No
FR0000017121		FR	NATIXIS SECURITE JOUR		22, RUE DE LA CHAUSSEE D'ANTIN NATEXIS BANQUE	75009	PARIS	Money Market Fund				No	No
FR0010008003		FR	NATIXIS SUSTAINABLE TRESORERIE EURO	0	0	0	0	Money Market Fund				No	No
FR0007480280		FR	NATIXIS TRESO 3 MOIS		0	0	0	Money Market Fund				No	No
FR0007075122		FR	NATIXIS TRESORERIE	0	0	0	0	Money Market Fund				No	No
FR0010885210		FR	NATIXIS TRESORERIE PLUS		0	0	0	Money Market Fund				No	No
FR0000942906		FR	NEUFLIZE EURO TRESORERIE	0	3, AVENUE HOCHE BANQUE N.S.M.	75008	PARIS	Money Market Fund				No	No
FR0000299711		FR	NEUFLIZE MONETAIRE ISR	0	3, AVENUE HOCHE	75008	PARIS	Money Market Fund				No	No
FR0000985681		FR	NEUFLIZE TRESORERIE	0	0	0	0	Money Market Fund				No	No
FR0000284283		FR	OBJECTIF COURT TERME DOLLAR		121, BOULEVARD HAUSSMANN	75008	PARIS	Money Market Fund				No	No
FR0007498480		FR	OBJECTIF COURT TERME EURO		0	0	0	Money Market Fund				No	No
FR0010263244		FR	OBJECTIF MONETAIRE EURO		0	0	0	Money Market Fund				No	No
FR0010395673		FR	OCEAN MONETAIRE (FCP)		0	0	0	Money Market Fund				No	No
FR0007395223		FR	OCEAN SECURITE		0	0	0	Money Market Fund				No	No
FR0007045877		FR	OCEAN TRESORERIE		0	0	0	Money Market Fund				No	No
FR0011092402		FR	OCTO TRESO CREDIT		0	0	0	Money Market Fund				No	No
FR0010460527		FR	OCTYS CAPITAL MONETAIRES 28		0	0	0	Money Market Fund				No	No
FR0007022876		FR	OCTYS MONETAIRE VIE		0	0	0	Money Market Fund				No	No
FR0007064134		FR	OCTYS TRESORERIE		0	0	0	Money Market Fund				No	No
FR0000989949		FR	ODDO COURT TERME		0	0	0	Money Market Fund				No	No
FR0007497748		FR	ODDO JOUR	0	0	0	0	Money Market Fund				No	No
FR0010254557		FR	ODDO TRESORERIE 3-6 MOIS		0	0	0	Money Market Fund				No	No
FR0000975617		FR	OFI COURT TERME ISR	0	0	0	0	Money Market Fund				No	No
FR0011638006		FR	OFI MACIF TRESORERIE ISR	0	0	0	0	Money Market Fund				No	No
FR0000008997		FR	OFI TRESOR ISR		1, RUE VERNIER OFIVALMO	75017	PARIS	Money Market Fund				No	No
FR0010812651		FR	OFI TRESORERIE PERFORMANCE ISR	0	0	0	0	Money Market Fund				No	No
FR0007041702		FR	OPTIMUM COURT TERME		0	0	0	Money Market Fund				No	No
FR0000299877		FR	PALATINE INSTITUTIONS		42, RUE D'ANJOU PALATINE ASSET MANAGEMENT	75008	PARIS	Money Market Fund				No	No
FR0007039441		FR	PALATINE MOMA		0	0	0	Money Market Fund				No	No
FR0007377544		FR	PALATINE MONETAIRE		0	0	0	Money Market Fund				No	No
FR0000098964		FR	PALATINE SECURITE		42, RUE D'ANJOU PALATINE ASSET MANAGEMENT	75008	PARIS	Money Market Fund				No	No
FR0007372065		FR	PARIS LYON ENTREPRISES		0	0	0	Money Market Fund				No	No
FR0010412163		FR	PIMENTO 3 MONETARISE		0	0	0	Money Market Fund				No	No
FR0007079439		FR	PRO-FEDERAL CASH		0	0	0	Money Market Fund				No	No
FR0000991010		FR	PRO-FEDERAL INSTITUTIONNEL		0	0	0	Money Market Fund				No	No
FR0000970816		FR	PRO-FEDERAL LIQUIDITES		0	0	0	Money Market Fund				No	No
FR0000447583		FR	PRO-FEDERAL MONETAIRE		0	0	0	Money Market Fund				No	No
FR0000987299		FR	PRO-FEDERAL TRESORERIE		0	0	0	Money Market Fund				No	No
FR0010986547		FR	PROMEPAR MONETAIRE		0	0	0	Money Market Fund				No	No
FR0007080023		FR	QUILVEST MONETAIRE ISR					Money Market Fund				No	No
FR0010386904		FR	QUILVEST TRESORERIE		0	0	0	Money Market Fund				No	No
FR0007442496		FR	R COURT TERME		0	0	0	Money Market Fund				No	No
FR0010197756		FR	REGARD MONETAIRE		0	0	0	Money Market Fund				No	No
FR0007039094		FR	REGARD MONETAIRE EURO	0	0	0	0	Money Market Fund				No	No
FR0007052816		FR	REMUNERATION COMPTE-TITRES		0	0	0	Money Market Fund				No	No
FR0010197681		FR	RIVES DE PARIS MONETAIRE	0	0	0	0	Money Market Fund				No	No
FR0007084660		FR	S. ACTIVE MONETAIRE ISR	0	0	0	0	Money Market Fund				No	No
FR0011225317		FR	SANOFI MONEY MARKET		0	0	0	Money Market Fund				No	No
FR0000016156		FR	SECURI-TAUX		58, RUE DE LA VICTOIRE LEGAL & GENERAL FRANCE	75009	PARIS	Money Market Fund				No	No
FR0000293581		FR	SEQUIN	0	90 BOULEVARD PASTEUR	75015	PARIS	Money Market Fund				No	No
FR0010248013		FR	SG CASH EURO		0	0	0	Money Market Fund				No	No
FR0010320440		FR	SG MONETAIRE DOLLAR		0	0	0	Money Market Fund				No	No
FR0007462411		FR	SG MONETAIRE EONIA ISR	0	0	0	0	Money Market Fund				No	No
FR0000422982		FR	SG MONETAIRE ETAT		0	0	0	Money Market Fund				No	No
FR0000003964		FR	SG MONETAIRE PLUS		170 PLACE HENRI REGNAULT	92400	COURBEVOIE	Money Market Fund				No	No
FR0010429043		FR	STRATEGIE DOLLAR COURT TERME		0	0	0	Money Market Fund				No	No
FR0010568717		FR	SWISS LIFE FUNDS (F) CASH EURO	0	0	0	0	Money Market Fund				No	No
FR0000008690		FR	SWISS LIFE FUNDS (F) MONEY MARKET EURO		86, BOULEVARD HAUSSMANN	75008	PARIS.	Money Market Fund				No	No
FR0011060870		FR	SWISS LIFE FUNDS (F) SHORT TERM EURO	0	0	0	0	Money Market Fund				No	No
