63020086	Bayerische Hypo- und Vereinsbank AG - HVB	Neu-Ulm	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
63020086	Bayerische Hypo- und Vereinsbank AG - HVB	Weißenhorn	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
63020086	Bayerische Hypo- und Vereinsbank AG - HVB	Illertissen	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
63020086	Bayerische Hypo- und Vereinsbank AG - HVB	Biberach an der Riß	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
63020086	Bayerische Hypo- und Vereinsbank AG - HVB	Ulm, Donau	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
63220090	Bayerische Hypo- und Vereinsbank AG - HVB	Heidenheim an der Brenz	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
64020186	Bayerische Hypo- und Vereinsbank AG - HVB	Reutlingen	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
65020186	Bayerische Hypo- und Vereinsbank AG - HVB	Ravensburg, Württ	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
65120091	Bayerische Hypo- und Vereinsbank AG - HVB	Friedrichshafen	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
66020286	Bayerische Hypo- und Vereinsbank AG - HVB	Karlsruhe, Baden	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
66020286	Bayerische Hypo- und Vereinsbank AG - HVB	Pforzheim	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
66020286	Bayerische Hypo- und Vereinsbank AG - HVB	Baden-Baden	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
67020190	Bayerische Hypo- und Vereinsbank AG - HVB	Schwetzingen	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
67020190	Bayerische Hypo- und Vereinsbank AG - HVB	Mannheim	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
67020190	Bayerische Hypo- und Vereinsbank AG - HVB	Viernheim	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
67220286	Bayerische Hypo- und Vereinsbank AG - HVB	Heidelberg, Neckar	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
68020186	Bayerische Hypo- und Vereinsbank AG - HVB	Freiburg im Breisgau	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
68020186	Bayerische Hypo- und Vereinsbank AG - HVB	Lörrach	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
68020186	Bayerische Hypo- und Vereinsbank AG - HVB	Offenburg	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
69020190	Bayerische Hypo- und Vereinsbank AG - HVB	Konstanz	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
70020270	Bayerische Hypo- und Vereinsbank AG - HVB	München	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
70020270	Bayerische Hypo- und Vereinsbank AG - HVB	Fürstenfeldbruck	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
70020270	Bayerische Hypo- und Vereinsbank AG - HVB	Starnberg	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
70020270	Bayerische Hypo- und Vereinsbank AG - HVB	Planegg	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
70020270	Bayerische Hypo- und Vereinsbank AG - HVB	Gauting	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
70020270	Bayerische Hypo- und Vereinsbank AG - HVB	Gräfelfing	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
70020270	Bayerische Hypo- und Vereinsbank AG - HVB	Haar, Kr München	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
